Match,Distribution Type,Data Type,Parameter Type,Parameter,Finish all rounds,Spearman Round Robin,Spearman Swiss Round,Spearman Double Elimination,Spearman Weighted Round Robin,Spearman Round Robin Knockout,Spearman Ladder Tournament,NDCG Spearman Round Robin,NDCG Spearman Swiss Round,NDCG Spearman Double Elimination,NDCG Spearman Weighted Round Robin,NDCG Spearman Round Robin Knockout,NDCG Spearman Ladder Tournament
StarCraft,Uniform,Simulation Data,rounds,24,False,0.6872660427807485,0.5380681818181817,0.1899933155080214,0.8999732620320856,0.40078208556149725,0.03216577540106952,0.7411713088148013,0.606707939305642,0.1399618176992532,0.9273687045488321,0.41797043831801306,-0.058821710522133724
StarCraft,Uniform,Simulation Data,rounds,25,False,0.6698529411764709,0.4835026737967913,0.18702540106951873,0.8998796791443852,0.3799197860962566,0.05264705882352942,0.7253719684344734,0.5654540034963266,0.1519117046562486,0.927917340171285,0.4299814162923341,-0.052921699490635674
StarCraft,Uniform,Simulation Data,rounds,26,False,0.670775401069519,0.46383021390374324,0.18030748663101598,0.9004344919786095,0.42479278074866317,0.04668449197860962,0.7218820273434303,0.5433266723969501,0.12497111817761139,0.9290513307828254,0.4644999497657723,-0.05586668762639408
StarCraft,Uniform,Simulation Data,rounds,27,False,0.6544184491978607,0.49508021390374346,0.17114973262032085,0.9096791443850265,0.3956684491978609,0.044284759358288746,0.7133785593787132,0.5510919746099251,0.13920026461687066,0.9330260498937858,0.4539332791045667,-0.06669378249160342
StarCraft,Uniform,Simulation Data,rounds,28,False,0.6715508021390376,0.5060360962566846,0.20242647058823518,0.9128609625668451,0.4590374331550802,0.06982620320855615,0.726810351412649,0.5927503562790097,0.15437026203874432,0.9360883865366566,0.5087816477816051,-0.041813162889574
StarCraft,Uniform,Simulation Data,rounds,29,False,0.6833422459893046,0.4983957219251337,0.1832018716577539,0.9164304812834224,0.38266042780748655,0.05810828877005347,0.753924739637251,0.569676753983886,0.13689567374901143,0.9390096204598501,0.4207650302715645,-0.04250726683893068
StarCraft,Uniform,Simulation Data,rounds,30,False,0.6815240641711228,0.4904411764705881,0.18286096256684484,0.914505347593583,0.3814371657754012,0.058181818181818175,0.7509402826393139,0.5619065202176909,0.13863324733347568,0.9375417098198342,0.4515540890635304,-0.03450188994561662
StarCraft,Uniform,Simulation Data,rounds,31,False,0.7023930481283424,0.4494585561497327,0.19854278074866308,0.9217914438502676,0.4364705882352941,0.04437165775401072,0.7613779233749192,0.5363472940471699,0.15631383191820358,0.9424763196968367,0.4839079838579435,-0.075119553676714
StarCraft,Uniform,Simulation Data,rounds,32,False,0.7111965240641712,0.44826203208556153,0.1769451871657754,0.9237433155080217,0.42573529411764693,0.05790106951871657,0.7795360864537483,0.5401935869148093,0.13565169873613753,0.944003664065731,0.48912071228942744,-0.05549473730818865
StarCraft,Uniform,Simulation Data,rounds,33,False,0.7329411764705881,0.44646390374331546,0.17151069518716577,0.9293917112299465,0.42758021390374323,0.06794786096256684,0.7885251566006274,0.5238025550833943,0.13489551502732056,0.947857459424557,0.48678883177142235,-0.04206775068469203
StarCraft,Uniform,Simulation Data,rounds,34,False,0.7346657754010696,0.4576604278074867,0.1770855614973263,0.9213034759358288,0.3887299465240642,0.04518716577540108,0.7825137649458693,0.5313204255494532,0.15727216014473344,0.9430523633685232,0.4609382105762632,-0.06791097236628774
StarCraft,Uniform,Simulation Data,finish_all_rounds,None,True,0.7318315508021389,0.3730080213903743,0.2129879679144385,0.9285026737967911,0.4110695187165775,0.2667580213903743,0.7872472223573673,0.434863579425969,0.16652524375200706,0.9472704028097882,0.478479094008822,0.1707594359385794
StarCraft,PL,Simulation Data,rounds,1,False,0.7649665775401069,0.613048128342246,0.6319251336898397,0.6714104278074866,0.34592914438502675,0.2707553475935829,0.8411873380512206,0.7334928544670691,0.7468217052414681,0.7041952422081007,0.45195314232927974,0.1820500661826932
